sender,receiver,ligand,receptor,pathway,ligand_mean_log_expr,receptor_mean_log_expr,interaction_score
smooth_muscle_pericyte,smooth_muscle_pericyte,CXCL12,CXCR4,CXCL12,2.432793070389611,0.39692406930879404,0.9656341252852797
schwann_cell,unassigned,CXCL12,CXCR4,CXCL12,0.237134550449131,4.071164537925211,0.965413772505339
myonuclei_muscle_fiber,homeostatic FAP,FN1,ITGA5,ECM_integrin,0.8348231573330259,1.1561668961759801,0.9651948986695565
DA-FAP,t_cell,TGFB1,TGFBR2,TGFB,0.7028314625836879,1.37096690353889,0.9635586739680678
adipogenic FAP,adipocyte,WNT5A,FZD4,WNT,0.8353034994231848,1.1517362687629717,0.962049335710312
adipogenic FAP,DA-FAP,COL1A1,ITGA1,ECM_integrin,2.2287172003909954,0.4312271655258082,0.9610834010832237
endothelial,smooth_muscle_pericyte,IL6,IL6R,IL6,2.270437899438654,0.4229797133495883,0.9603491718826033
adipogenic FAP,endothelial,CXCL12,CXCR4,CXCL12,3.8582370371223336,0.2488465338662752,0.96010891352238
adipogenic FAP,DA-FAP,IL6,IL6ST,IL6,0.27420289202210624,3.4882311781724638,0.9564830770965685
DA-FAP,satellite_cell,IL6,IL6R,IL6,2.158181882547291,0.44215124286966034,0.9542428017070681
macrophage_monocyte,endothelial,TGFB1,TGFBR1,TGFB,2.9477571577607864,0.32246654108137585,0.9505530546109884
smooth_muscle_pericyte,schwann_cell,JAG1,NOTCH1,NOTCH,2.081053377974546,0.45598061952044994,0.9489200085439586
adipocyte,inflammatory FAP,IL6,IL6R,IL6,1.4125257626874013,0.6704619881926974,0.9470448312248013
inflammatory FAP,t_cell,TGFB1,TGFBR2,TGFB,0.6903533478343598,1.37096690353889,0.9464515916281785
ECM-remodeling FAP,macrophage_monocyte,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.48761209433966923,0.9454967619437292
ECM-remodeling FAP,adipocyte,CXCL12,CXCR4,CXCL12,2.576647371235875,0.36674943996290255,0.9449839803826422
DA-FAP,ECM-remodeling FAP,TGFB1,TGFBR1,TGFB,0.7028314625836879,1.3425599544521776,0.9435933763939134
ECM-remodeling FAP,b_cell,FN1,ITGA5,ECM_integrin,5.456936781724284,0.1729038548259379,0.9435254051015763
t_cell,myonuclei_muscle_fiber,TGFB1,TGFBR1,TGFB,3.597920173136243,0.26163699326434947,0.9413490161045143
DA-FAP,t_cell,COL1A1,ITGA1,ECM_integrin,5.840368430366636,0.16117686830010314,0.9413322933252835
smooth_muscle_pericyte,smooth_muscle_pericyte,FN1,ITGA5,ECM_integrin,1.9898739639324414,0.4728178348421229,0.9408478992352496
schwann_cell,adipocyte,COL1A1,ITGA1,ECM_integrin,0.29332353540737777,3.204484386425788,0.9399506893841539
ECM-remodeling FAP,ECM-remodeling FAP,WNT5A,FZD4,WNT,0.8542354563790328,1.0994972114337298,0.9392295021965661
schwann_cell,endothelial,COL1A1,ITGA1,ECM_integrin,0.29332353540737777,3.1919471414053064,0.9362732203504777
adipocyte,homeostatic FAP,TGFB1,TGFBR1,TGFB,0.6346072104030224,1.4632747626744356,0.9286047151939681
inflammatory FAP,ECM-remodeling FAP,TGFB1,TGFBR1,TGFB,0.6903533478343598,1.3425599544521776,0.9268407592244063
unassigned,inflammatory FAP,TGFB1,TGFBR1,TGFB,1.6015349855458525,0.5785103027300682,0.9265044893209265
endothelial,adipogenic FAP,TGFB1,TGFBR1,TGFB,0.9017331634870771,1.0267164545353906,0.9258242765524336
schwann_cell,schwann_cell,TGFB1,TGFBR1,TGFB,1.4174644919145825,0.6518580516666832,0.9239856420061447
schwann_cell,satellite_cell,TGFB1,TGFBR1,TGFB,1.4174644919145825,0.6517209903725698,0.9237913624885231
smooth_muscle_pericyte,ECM-remodeling FAP,PDGFB,PDGFRB,PDGF,0.2547225184263724,3.6235286932111044,0.9229943543249546
adipocyte,adipocyte,FN1,ITGA5,ECM_integrin,1.46549935968949,0.629206017470737,0.9221010157161392
b_cell,adipogenic FAP,IL6,IL6R,IL6,0.8641135982365176,1.0645857642360976,0.9199230353654273
adipogenic FAP,ECM-remodeling FAP,WNT5A,FZD4,WNT,0.8353034994231848,1.0994972114337298,0.9184138683166279
endothelial,DA-FAP,TGFB1,TGFBR1,TGFB,0.9017331634870771,1.0170521028081556,0.9171096100963821
myonuclei_muscle_fiber,adipocyte,COL1A1,ITGA1,ECM_integrin,0.28618714599343914,3.204484386425788,0.9170822409317333
DA-FAP,b_cell,FN1,ITGA5,ECM_integrin,5.288965217362693,0.1729038548259379,0.9144824741223142
macrophage_monocyte,smooth_muscle_pericyte,IL6,IL6ST,IL6,0.3758630160242215,2.4319811177368806,0.9140917578265413
myonuclei_muscle_fiber,endothelial,COL1A1,ITGA1,ECM_integrin,0.28618714599343914,3.1919471414053064,0.9134942425607011
macrophage_monocyte,adipocyte,IL6,IL6ST,IL6,0.3758630160242215,2.430215557697972,0.9134281491053452
DA-FAP,smooth_muscle_pericyte,IL6,IL6R,IL6,2.158181882547291,0.4229797133495883,0.9128671540361281
unassigned,smooth_muscle_pericyte,TGFB1,TGFBR1,TGFB,1.6015349855458525,0.5692835608480654,0.9117275393942978
inflammatory FAP,adipocyte,WNT5A,FZD4,WNT,0.7911889782714617,1.1517362687629717,0.9112410417207613
endothelial,myonuclei_muscle_fiber,COL1A1,ITGB1,ECM_integrin,0.5593944596856071,1.624832279599497,0.9089221751262938
schwann_cell,t_cell,TGFB1,TGFBR1,TGFB,1.4174644919145825,0.6397271780683619,0.9067905594246202
adipogenic FAP,endothelial,IL6,IL6ST,IL6,0.27420289202210624,3.298850720621392,0.904554407943595
ECM-remodeling FAP,DA-FAP,WNT5A,FZD4,WNT,0.8542354563790328,1.0584055064437186,0.9041275108310313
adipogenic FAP,satellite_cell,IL6,IL6ST,IL6,0.27420289202210624,3.285703968686027,0.9009495305422206
adipogenic FAP,homeostatic FAP,TGFB1,TGFBR1,TGFB,0.6146881844143516,1.4632747626744356,0.89945770716769
adipogenic FAP,inflammatory FAP,IL6,IL6ST,IL6,0.27420289202210624,3.2739799276040427,0.8977347645713545
b_cell,t_cell,IL6,IL6ST,IL6,0.8641135982365176,1.037456807318021,0.8964805347865447
macrophage_monocyte,macrophage_monocyte,SPP1,CD44,SPP1,0.1802246025694198,4.967461870217856,0.8952588413387599
schwann_cell,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,0.29332353540737777,3.049127603306565,0.8943808885101061
macrophage_monocyte,t_cell,SPP1,CD44,SPP1,0.1802246025694198,4.957426809703607,0.8934502765458193
macrophage_monocyte,adipogenic FAP,PDGFB,PDGFRB,PDGF,0.37405053735201593,2.3860566423544025,0.8925057692250111
smooth_muscle_pericyte,adipocyte,CXCL12,CXCR4,CXCL12,2.432793070389611,0.36674943996290255,0.8922254961110199
inflammatory FAP,adipogenic FAP,IL6,IL6R,IL6,0.835768433075461,1.0645857642360976,0.8897471760500455
homeostatic FAP,homeostatic FAP,COL1A1,ITGA1,ECM_integrin,5.084146432195795,0.17442995850948448,0.8868274512240562
ECM-remodeling FAP,schwann_cell,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.45598061952044994,0.8841622352487392
adipogenic FAP,DA-FAP,WNT5A,FZD4,WNT,0.8353034994231848,1.0584055064437186,0.8840898233412063
homeostatic FAP,inflammatory FAP,COL1A1,ITGA1,ECM_integrin,5.084146432195795,0.17338819021585566,0.8815309486708285
schwann_cell,homeostatic FAP,FN1,ITGA5,ECM_integrin,0.7622824903796157,1.1561668961759801,0.8813257809114967
smooth_muscle_pericyte,smooth_muscle_pericyte,JAG1,NOTCH1,NOTCH,2.081053377974546,0.4233719222603423,0.8810595689594624
b_cell,smooth_muscle_pericyte,TNF,TNFRSF1A,TNF,0.5657466031107439,1.5567120360784859,0.8807045464330131
macrophage_monocyte,adipocyte,TGFB1,TGFBR1,TGFB,2.9477571577607864,0.2987653398930812,0.8806876691606643
smooth_muscle_pericyte,satellite_cell,COL1A1,ITGA1,ECM_integrin,1.8258434336364373,0.48204560144123576,0.8801397961048074
endothelial,schwann_cell,IL6,IL6R,IL6,2.270437899438654,0.38608520159860193,0.8765824741218791
DA-FAP,macrophage_monocyte,COL1A1,ITGA1,ECM_integrin,5.840368430366636,0.14999251157086438,0.8760115293698787
b_cell,ECM-remodeling FAP,IL6,IL6R,IL6,0.8641135982365176,1.0115513940007823,0.8740953148711813
satellite_cell,myonuclei_muscle_fiber,FN1,ITGA5,ECM_integrin,4.713455957596491,0.18526119388187495,0.8732204780139621
myonuclei_muscle_fiber,macrophage_monocyte,COL1A1,ITGB1,ECM_integrin,0.28618714599343914,3.049127603306565,0.8726211265601211
adipocyte,t_cell,TGFB1,TGFBR2,TGFB,0.6346072104030224,1.37096690353889,0.8700254822096845
inflammatory FAP,ECM-remodeling FAP,WNT5A,FZD4,WNT,0.7911889782714617,1.0994972114337298,0.869910075326574
inflammatory FAP,t_cell,IL6,IL6ST,IL6,0.835768433075461,1.037456807318021,0.8670736502356529
schwann_cell,macrophage_monocyte,CXCL12,CXCR4,CXCL12,0.237134550449131,3.634498012965207,0.8618650524127642
endothelial,schwann_cell,TGFB1,TGFBR2,TGFB,0.9017331634870771,0.9543259710483836,0.8605473768713356
myonuclei_muscle_fiber,macrophage_monocyte,FN1,ITGA5,ECM_integrin,0.8348231573330259,1.0276590164232902,0.857913544752243
ECM-remodeling FAP,schwann_cell,TGFB1,TGFBR1,TGFB,1.3156232953849412,0.6518580516666832,0.857599638056929
ECM-remodeling FAP,satellite_cell,TGFB1,TGFBR1,TGFB,1.3156232953849412,0.6517209903725698,0.8574193170254978
endothelial,smooth_muscle_pericyte,FN1,ITGA5,ECM_integrin,1.8115180661655428,0.4728178348421229,0.8565180498217815
adipocyte,ECM-remodeling FAP,TGFB1,TGFBR1,TGFB,0.6346072104030224,1.3425599544521776,0.8519982274937051
b_cell,satellite_cell,TNF,TNFRSF1A,TNF,0.5657466031107439,1.5008126089791556,0.8490796354357304
unassigned,ECM-remodeling FAP,TNF,TNFRSF1A,TNF,0.22639419998970053,3.7461060772991934,0.8480966884467062
endothelial,macrophage_monocyte,TGFB1,TGFBR1,TGFB,0.9017331634870771,0.9385889775240909,0.8463568079168996
macrophage_monocyte,schwann_cell,IL6,IL6ST,IL6,0.3758630160242215,2.2510696756694233,0.8460938375777756
inflammatory FAP,ECM-remodeling FAP,IL6,IL6R,IL6,0.835768433075461,1.0115513940007823,0.8454227235393321
adipogenic FAP,t_cell,TGFB1,TGFBR2,TGFB,0.6146881844143516,1.37096690353889,0.8427171568284858
ECM-remodeling FAP,t_cell,TGFB1,TGFBR1,TGFB,1.3156232953849412,0.6397271780683619,0.8416399781576073
b_cell,myonuclei_muscle_fiber,IL6,IL6R,IL6,0.8641135982365176,0.9732220802046789,0.8409744336088938
homeostatic FAP,satellite_cell,JAG1,NOTCH1,NOTCH,1.6343054536371846,0.5126798481511321,0.8378754718032788
inflammatory FAP,DA-FAP,WNT5A,FZD4,WNT,0.7911889782714617,1.0584055064437186,0.8373987712400947
inflammatory FAP,t_cell,CCL2,CCR2,CCL,2.7240224263471378,0.30653437922087573,0.8350065234440636
smooth_muscle_pericyte,DA-FAP,IL6,IL6R,IL6,1.003667665427036,0.8317403462815625,0.8347908915938903
schwann_cell,ECM-remodeling FAP,TNF,TNFRSF1A,TNF,0.22263628997061602,3.7461060772991934,0.8340191588862701
DA-FAP,schwann_cell,IL6,IL6R,IL6,2.158181882547291,0.38608520159860193,0.8332420872097211
adipogenic FAP,adipogenic FAP,CXCL12,CXCR4,CXCL12,3.8582370371223336,0.2150682846930639,0.8297844215131495
smooth_muscle_pericyte,t_cell,FN1,ITGA5,ECM_integrin,1.9898739639324414,0.416285548080337,0.8283557736864091
smooth_muscle_pericyte,unassigned,JAG1,NOTCH1,NOTCH,2.081053377974546,0.397996860625663,0.8282527112283006
adipocyte,unassigned,FN1,ITGA5,ECM_integrin,1.46549935968949,0.5643712961462256,0.8270857731294212
ECM-remodeling FAP,homeostatic FAP,COL1A1,ITGA1,ECM_integrin,4.732179975233685,0.17442995850948448,0.825433956739425
adipogenic FAP,ECM-remodeling FAP,TGFB1,TGFBR1,TGFB,0.6146881844143516,1.3425599544521776,0.8252557408696236
ECM-remodeling FAP,smooth_muscle_pericyte,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.4233719222603423,0.8209328403495265
ECM-remodeling FAP,inflammatory FAP,COL1A1,ITGA1,ECM_integrin,4.732179975233685,0.17338819021585566,0.8205041216814813
schwann_cell,inflammatory FAP,TGFB1,TGFBR1,TGFB,1.4174644919145825,0.5785103027300682,0.8200178123266274
satellite_cell,DA-FAP,TGFB1,TGFBR2,TGFB,0.24973409790303736,3.282614513541934,0.8197807743028127
homeostatic FAP,t_cell,COL1A1,ITGA1,ECM_integrin,5.084146432195795,0.16117686830010314,0.8194467999204609
adipogenic FAP,myonuclei_muscle_fiber,FN1,ITGA5,ECM_integrin,4.402274689330545,0.18526119388187495,0.8155706647413369
satellite_cell,b_cell,FN1,ITGA5,ECM_integrin,4.713455957596491,0.1729038548259379,0.8149747046207158
adipocyte,endothelial,CXCL12,CXCR4,CXCL12,3.2737876416489753,0.2488465338662752,0.8146707072385949
homeostatic FAP,smooth_muscle_pericyte,IL6,IL6ST,IL6,0.3345602152095283,2.4319811177368806,0.8136441261355599
inflammatory FAP,myonuclei_muscle_fiber,IL6,IL6R,IL6,0.835768433075461,0.9732220802046789,0.8133882930071051
homeostatic FAP,adipocyte,IL6,IL6ST,IL6,0.3345602152095283,2.430215557697972,0.8130534399889773
endothelial,unassigned,IL6,IL6ST,IL6,2.270437899438654,0.3578708651745554,0.8125235753972113
adipocyte,adipogenic FAP,PDGFA,PDGFRA,PDGF,0.18131971142777284,4.462824316639407,0.8091980172459047
smooth_muscle_pericyte,satellite_cell,TGFB1,TGFBR2,TGFB,0.4134805576391167,1.9565788073953496,0.809007296346707
macrophage_monocyte,b_cell,FN1,ITGB1,ECM_integrin,0.4486320087929504,1.802859462964509,0.8088204624411474
schwann_cell,smooth_muscle_pericyte,TGFB1,TGFBR1,TGFB,1.4174644919145825,0.5692835608480654,0.8069392333328274
macrophage_monocyte,DA-FAP,SPP1,CD44,SPP1,0.1802246025694198,4.441305456163125,0.8004325107263949
macrophage_monocyte,inflammatory FAP,SPP1,CD44,SPP1,0.1802246025694198,4.435285456815737,0.7993475587365437
DA-FAP,adipocyte,JAG1,NOTCH1,NOTCH,1.0022036096703049,0.7962493321094488,0.798003954837659
homeostatic FAP,macrophage_monocyte,JAG1,NOTCH1,NOTCH,1.6343054536371846,0.48761209433966923,0.7969071050387708
smooth_muscle_pericyte,homeostatic FAP,PDGFB,PDGFRB,PDGF,0.2547225184263724,3.126010886503331,0.7962653656383855
smooth_muscle_pericyte,DA-FAP,COL1A1,ITGA1,ECM_integrin,1.8258434336364373,0.4312271655258082,0.78735328858095
DA-FAP,myonuclei_muscle_fiber,WNT5A,FZD4,WNT,1.2207413111664382,0.6442254132051389,0.7864325756027818
b_cell,schwann_cell,TNF,TNFRSF1A,TNF,0.5657466031107439,1.3850017017767406,0.7835600080827906
schwann_cell,macrophage_monocyte,FN1,ITGA5,ECM_integrin,0.7622824903796157,1.0276590164232902,0.783366474300212
inflammatory FAP,myonuclei_muscle_fiber,COL1A1,ITGA1,ECM_integrin,2.581875453457119,0.30300246315056983,0.7823146219455015
adipocyte,adipocyte,PDGFB,PDGFRB,PDGF,0.9269350270514369,0.8428111834299699,0.7812312071119126
unassigned,myonuclei_muscle_fiber,TGFB1,TGFBR2,TGFB,1.6015349855458525,0.48672930596096875,0.7795140119869429
adipogenic FAP,satellite_cell,JAG1,NOTCH1,NOTCH,1.5105892717662892,0.5126798481511321,0.7744486784678704
DA-FAP,unassigned,IL6,IL6ST,IL6,2.158181882547291,0.3578708651745554,0.7723504175112498
ECM-remodeling FAP,unassigned,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.397996860625663,0.7717297157998735
macrophage_monocyte,myonuclei_muscle_fiber,TGFB1,TGFBR1,TGFB,2.9477571577607864,0.26163699326434947,0.7712423196299968
adipocyte,ECM-remodeling FAP,PDGFA,PDGFRA,PDGF,0.18131971142777284,4.249269562692163,0.7704763308861615
satellite_cell,smooth_muscle_pericyte,IL6,IL6ST,IL6,0.3163287741599974,2.4319811177368806,0.7693056057539677
satellite_cell,adipocyte,IL6,IL6ST,IL6,0.3163287741599974,2.430215557697972,0.7687471083111538
smooth_muscle_pericyte,t_cell,JAG1,NOTCH1,NOTCH,2.081053377974546,0.36748406365985364,0.7647539520311516
ECM-remodeling FAP,t_cell,COL1A1,ITGA1,ECM_integrin,4.732179975233685,0.16117686830010314,0.762717948640625
homeostatic FAP,macrophage_monocyte,COL1A1,ITGA1,ECM_integrin,5.084146432195795,0.14999251157086438,0.7625838925590966
adipogenic FAP,b_cell,FN1,ITGA5,ECM_integrin,4.402274689330545,0.1729038548259379,0.7611702637879094
ECM-remodeling FAP,inflammatory FAP,TGFB1,TGFBR1,TGFB,1.3156232953849412,0.5785103027300682,0.7611016308918722
endothelial,satellite_cell,JAG1,NOTCH1,NOTCH,1.474334072876967,0.5126798481511321,0.7558613686066036
smooth_muscle_pericyte,b_cell,IL6,IL6ST,IL6,1.003667665427036,0.7521923520603448,0.7549511419444774
adipogenic FAP,homeostatic FAP,PDGFA,PDGFRA,PDGF,0.13369384178440924,5.641947012737733,0.7542935712769788
endothelial,t_cell,FN1,ITGA5,ECM_integrin,1.8115180661655428,0.416285548080337,0.7541087910311552
endothelial,unassigned,TGFB1,TGFBR1,TGFB,0.9017331634870771,0.8360977593507618,0.7539370775238193
homeostatic FAP,schwann_cell,IL6,IL6ST,IL6,0.3345602152095283,2.2510696756694233,0.7531183551436053
endothelial,b_cell,TGFB1,TGFBR2,TGFB,0.9017331634870771,0.832618945062632,0.7508001153106
endothelial,endothelial,CXCL12,CXCR4,CXCL12,3.0110058996400517,0.2488465338662752,0.7492783815763325
ECM-remodeling FAP,smooth_muscle_pericyte,TGFB1,TGFBR1,TGFB,1.3156232953849412,0.5692835608480654,0.7489627143314055
adipocyte,adipocyte,JAG1,NOTCH1,NOTCH,0.9401707198314758,0.7962493321094488,0.7486103077346723
smooth_muscle_pericyte,smooth_muscle_pericyte,TGFB1,TGFBR2,TGFB,0.4134805576391167,1.8091158238473821,0.7480342196781655
t_cell,myonuclei_muscle_fiber,TNF,TNFRSF1A,TNF,1.4678352237929455,0.5082156347380845,0.7459768099508501
homeostatic FAP,schwann_cell,JAG1,NOTCH1,NOTCH,1.6343054536371846,0.45598061952044994,0.7452116132351334
satellite_cell,endothelial,TGFB1,TGFBR2,TGFB,0.24973409790303736,2.9821270846822783,0.7447388173253434
unassigned,inflammatory FAP,TNF,TNFRSF1A,TNF,0.22639419998970053,3.278209645622694,0.7421676501192694
adipogenic FAP,macrophage_monocyte,JAG1,NOTCH1,NOTCH,1.5105892717662892,0.48761209433966923,0.7365815984929961
inflammatory FAP,adipogenic FAP,COL1A1,ITGA1,ECM_integrin,2.581875453457119,0.28324564235193234,0.7313049712871483
smooth_muscle_pericyte,b_cell,JAG1,NOTCH1,NOTCH,2.081053377974546,0.3512957475548897,0.7310652021171966
schwann_cell,inflammatory FAP,TNF,TNFRSF1A,TNF,0.22263628997061602,3.278209645622694,0.7298484332473245
unassigned,unassigned,TGFB1,TGFBR2,TGFB,1.6015349855458525,0.45544096789429533,0.7294046439335794
adipocyte,inflammatory FAP,PDGFA,PDGFRA,PDGF,0.18131971142777284,4.02084828846314,0.7290590513589907
macrophage_monocyte,myonuclei_muscle_fiber,FN1,ITGB1,ECM_integrin,0.4486320087929504,1.624832279599497,0.7289517695483512
unassigned,homeostatic FAP,FN1,ITGB1,ECM_integrin,0.1305735344425986,5.5723345420717365,0.7275994162548857
DA-FAP,adipogenic FAP,TGFB1,TGFBR1,TGFB,0.7028314625836879,1.0267164545353906,0.7216086273998471
endothelial,macrophage_monocyte,JAG1,NOTCH1,NOTCH,1.474334072876967,0.48761209433966923,0.7189031250318724
b_cell,DA-FAP,IL6,IL6R,IL6,0.8641135982365176,0.8317403462815625,0.7187181434238481
smooth_muscle_pericyte,macrophage_monocyte,TGFB1,TGFBR2,TGFB,0.4134805576391167,1.7371214173296554,0.7182659323243187
myonuclei_muscle_fiber,unassigned,FN1,ITGB1,ECM_integrin,0.8348231573330259,0.857836844767653,0.7161420632255329
DA-FAP,DA-FAP,TGFB1,TGFBR1,TGFB,0.7028314625836879,1.0170521028081556,0.7148162169404713
endothelial,t_cell,IL6,IL6R,IL6,2.270437899438654,0.314692399686627,0.7144895509138147
b_cell,endothelial,TGFB1,TGFBR1,TGFB,2.2142956966392746,0.32246654108137585,0.7140362742266424
ECM-remodeling FAP,t_cell,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.36748406365985364,0.7125643442598425
satellite_cell,schwann_cell,IL6,IL6ST,IL6,0.3163287741599974,2.2510696756694233,0.7120781110532516
ECM-remodeling FAP,inflammatory FAP,WNT5A,FZD4,WNT,0.8542354563790328,0.8330476977480459,0.7116188802713045
ECM-remodeling FAP,macrophage_monocyte,COL1A1,ITGA1,ECM_integrin,4.732179975233685,0.14999251157086438,0.7097915596906512
inflammatory FAP,adipogenic FAP,TGFB1,TGFBR1,TGFB,0.6903533478343598,1.0267164545353906,0.7087971416651311
smooth_muscle_pericyte,adipocyte,TGFB1,TGFBR2,TGFB,0.4134805576391167,1.7117976647514914,0.7077950529867844
macrophage_monocyte,inflammatory FAP,FN1,ITGA5,ECM_integrin,0.4486320087929504,1.5743821358494883,0.7063182202138917
adipocyte,adipogenic FAP,CXCL12,CXCR4,CXCL12,3.2737876416489753,0.2150682846930639,0.7040878925387961
ECM-remodeling FAP,homeostatic FAP,IL6,IL6ST,IL6,0.15284447196545328,4.602391633259439,0.703450118963759
satellite_cell,schwann_cell,COL1A1,ITGA1,ECM_integrin,1.2200959524676651,0.5762382303029131,0.7030659324497145
inflammatory FAP,DA-FAP,TGFB1,TGFBR1,TGFB,0.6903533478343598,1.0170521028081556,0.7021253240955857
smooth_muscle_pericyte,DA-FAP,PDGFB,PDGFRB,PDGF,0.2547225184263724,2.7422841587699134,0.6985215271626184
adipogenic FAP,inflammatory FAP,WNT5A,FZD4,WNT,0.8353034994231848,0.8330476977480459,0.6958476571153703
ECM-remodeling FAP,ECM-remodeling FAP,IL6,IL6ST,IL6,0.15284447196545328,4.552648419810252,0.6958471437702533
ECM-remodeling FAP,adipogenic FAP,IL6,IL6ST,IL6,0.15284447196545328,4.551672100348742,0.6956979187376892
inflammatory FAP,DA-FAP,IL6,IL6R,IL6,0.835768433075461,0.8317403462815625,0.6951423259373828
unassigned,ECM-remodeling FAP,FN1,ITGB1,ECM_integrin,0.1305735344425986,5.318346942231802,0.6944353576391931
adipocyte,smooth_muscle_pericyte,FN1,ITGA5,ECM_integrin,1.46549935968949,0.4728178348421229,0.6929142342109023
homeostatic FAP,smooth_muscle_pericyte,JAG1,NOTCH1,NOTCH,1.6343054536371846,0.4233719222603423,0.6919190414669356
schwann_cell,myonuclei_muscle_fiber,TGFB1,TGFBR2,TGFB,1.4174644919145825,0.48672930596096875,0.6899215083739019
adipogenic FAP,schwann_cell,JAG1,NOTCH1,NOTCH,1.5105892717662892,0.45598061952044994,0.6887994319809378
inflammatory FAP,myonuclei_muscle_fiber,FN1,ITGA5,ECM_integrin,3.7081636446023034,0.18526119388187495,0.6869788239083874
homeostatic FAP,b_cell,CCL2,CCR2,CCL,1.9093767089035765,0.35960828336912404,0.6866276805938027
ECM-remodeling FAP,smooth_muscle_pericyte,WNT5A,FZD4,WNT,0.8542354563790328,0.8000048185452701,0.683392481275444
satellite_cell,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,1.3906269159579585,0.4910047815420876,0.6828044650764844
ECM-remodeling FAP,b_cell,JAG1,NOTCH1,NOTCH,1.9390346812954538,0.3512957475548897,0.6811746379005437
